SMILES,Value,CASRN,MW,-log_value
NC1=CC=C2C=C(C=C(O)C2=C1N=NC1C=CC(=CC=1)C1C=CC(=CC=1)N=NC1C=C(C(O)=CC=1)C(O)=O)S(O)(=O)=O,22400.0,2429-84-7,583.62,-1.584117852075037
CCCCC(COC(CBr)C1=CC(Cl)=C(Cl)C=C1)CC,250.0,21270-03-1,382.19,0.18433931088202946
COC(CNC(=O)C=C)OC,1199.0,34268-69-4,159.21,-0.8768488407498007
ClC1C=CC(C2C=CC(Cl)=C(Cl)C=2Cl)=C(Cl)C=1Cl,10000.0,11096-82-5,360.86,-1.442661255214085
CC(C)OP(=S)(OCC)OCC,1000.0,63873-23-4,212.28,-0.673090921042652
CC(=C)C(=O)OCCCC,16000.0,97-88-1,142.22,-2.051159308351676
CP(Cl)Cl,830.0,676-83-5,116.91,-0.8512264318637212
CCOC(C1NCCCN=1)C1C=CC=CC=1,1540.0,33235-81-3,218.33,-0.8484073060650624
CN1CCN2C(C1)C1=CC=CC=C1CC1C=CC=CC2=1,925.0,24219-97-4,264.4,-0.54388028192543
COCCNC1=NC2=NC(=NC(N)=C2N=C1C(=O)NCCOC)C1C=CC=CC=1,5010.0,6504-77-4,397.49,-1.100511518659532
ClC1=C(Cl)SC(Cl)=C1Cl,70.0,6012-97-1,221.91,0.5010788334073135
OCCOCCOC(=O)CCl,770.0,52637-01-1,182.62,-0.6249423867277928
NC(=O)C1N=CN(N=1)C1OC(CO)C(O)C1O,5300.0,36791-04-5,244.24,-1.3364590783101837
NC1C=C2N=C(NC2=CC=1)C1C=CC(N)=CC=1,5000.0,7621-86-5,224.29,-1.3481600933996538
CC(COC(N)=O)(CCC)COC(=O)NCCCC,1040.0,4268-36-4,274.41,-0.5786334054940747
CCCOCCN(C(=O)CCl)C1C(CC)=CC=CC=1CC,2200.0,51218-49-6,311.89,-0.8484212304460863
CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,3084.0,30516-87-1,267.28,-1.0621479067488444
OC(C(=O)OCCN1CCCCC1)(C1C=CC=CC=1)C1C=CC=CC=1,1210.0,4544-15-4,339.47,-0.5519839699330342
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,13.5,152-16-9,286.3,1.3264875795265925
CN(CCO)C1C=CC(=CC=1)N=NC1C(Cl)=CC(=CC=1Cl)[N+]([O-])=O,2820.0,6232-56-0,369.23,-0.8829521280317237
ClC1C2OC3=CC=CC=C3OC=2C(Cl)=C(Cl)C=1Cl,0.8,30746-58-8,321.96,2.6047119317276204
CCN(CC)C(=O)C1=CC=CC=C1O,580.0,19311-91-2,193.27,-0.47726354690941725
CCCC(O)C#C,126.0,105-31-7,98.16,-0.10843599539861506
CCOC(=O)C=C,14800.0,140-88-5,100.13,-2.169697499229582
CN1C2N=CN(C)C=2C(=O)NC1=O,1265.0,83-67-0,180.19,-0.8463598402302074
C[Si]1(C)OCCN(CCO)CCO1,3400.0,42959-18-2,205.37,-1.2189419139349518
CCOC1=CC=CC=C1N1CCN(CCCC2=CC3CCC(=O)NC=3C=C2)CC1,500.0,80834-63-5,393.58,-0.10393698294643962
COC(=O)C1C(C(C(=O)OCCN(C)CC2C=CC=CC=2)=C(C)N=C1C)C1C=C(C=CC=1)[N+]([O-])=O,320.0,55985-32-5,479.58,0.17571108503361474
CC1C=C(Cl)C=CC=1OCC(=O)OCCCCCC(C)C,700.0,26544-20-7,312.87,-0.34973411783668484
NC1=NC2C=C(I)C=CC=2O1,1000.0,64037-13-4,260.04,-0.5849598426325572
COC1C=C(C=C(OC)C=1OC)C1N=C(O)CCS1,5400.0,82697-76-5,283.38,-1.2800245638626249
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)OCCCCCCCC(C)C,13800.0,25448-25-3,502.9,-1.4383974507803095
CC(C)NCC(O)COC1=CC=CC2CC(O)COC1=2,1840.0,86247-86-1,281.39,-0.8155091635354991
CCOP(=O)(OCC)SC1C(Cl)=C(Cl)C(Cl)=C(Cl)C=1Cl,925.0,10/9/5954,418.49,-0.3444566479407142
CCCCCCC(C=O)=CC1C=CC=CC=1,3100.0,101-86-0,216.35,-1.1562047942995295
CCCC(=NOCC)C1C(=O)CC(CC1=O)C1CSCCC1,3940.0,101205-02-1,325.52,-1.0829185449803453
O=S(=O)(C(Cl)CCl)C(Cl)CCl,250.0,19721-74-5,259.97,0.016983225505786355
CC1=CC(=CC=C1Cl)SP(=S)(CC)OC,89.0,1942-80-9,280.8,0.4990070968128549
COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O,46.4,58994-96-0,327.76,0.849037970390205
CN(CCCl)C1C=CC(/C=C/C2=[N+](C)C3=CC=CC=C3C2(C)C)=CC=1,2260.0,3648-36-0,353.95,-0.805166522482532
C[N+](C)(C)CCBr,190.0,6/7/2758,167.09,-0.05580314193181755
CC1=CC(Cl)=CC=C1OCCCC(O)=O,700.0,6062-26-6,228.69,-0.4858508655245626
CCOC(=O)C(Br)C#N,420.0,1187-46-8,192.02,-0.339902825041854
CC1=C(CC(O)=O)C2=CC(=CC=C2N1C(=O)C1C=CC(Cl)=CC=1)OC,21.0,74252-25-8,357.81,1.2314331792395552
CC(C)(C)C(CS(C)(=O)=O)=NO,734.0,39196-09-3,193.3,-0.5794642058875175
COP(=O)(/N=C(\O)/CC(=O)OCC)SC,125.0,73937-08-3,255.26,0.3100727518929047
NC(=O)C1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)N1CCCCC1,1120.0,2448-68-2,375.54,-0.4745618207332417
CC1=CC=C(C2C=CC=CC=2)N1C1=CC=CC=C1OCCN(CC)CC,700.0,5633-16-9,348.53,-0.3028578737245405
CC1ON=C(C=1C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O)C1C=CC=CC=1Cl,5000.0,642-78-4,435.92,-1.0595632094399665
CC=CC(=O)C#C,71.0,13061-80-8,94.12,0.12242356978490843
CC1N=C2C(O)CCCN2C(=O)C=1CCN1CCC(CC1)C1=NOC2=CC(F)=CC=C21,65.0,144598-75-4,426.54,0.8170464079690256
CC1C=CC(=CC=1)NCCCC1C=CC=CC=1,1600.0,63980-34-7,225.36,-0.8512431486782077
O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1,400.0,2451-62-9,297.3,-0.1288650821230246
NC1C=CC(=CC=1)S(=O)(=O)NC1=CC=C(C=C1)NC(=O)CCC(O)=O,1500.0,23093-94-9,363.43,-0.6156704849645196
CCN1C(=O)NC(C2C=CC=CC=2)C1=O,1500.0,86-35-1,204.25,-0.8659291938512281
O=NN1CSCC1,1950.0,73870-33-4,118.18,-1.2174906257188702
O=S(=O)(COCS(=O)(=O)CCCl)CCCl,168.0,53061-10-2,299.22,0.2506813368761438
COP(=S)(OC)SSP(=S)(OC)OC,10000.0,5930-71-2,314.38,-1.5025450903868236
CCC(CC)C(=O)OCC(Cl)(Cl)Cl,900.0,4189-10-0,247.56,-0.5605620354185485
NS(=O)(=O)C1C2N=C(NC=2C(Cl)=C(Cl)C=1Cl)C(F)(F)F,83.0,89427-44-1,368.56,0.6474301068685494
O=CCC=O,632.0,542-78-9,72.07,-0.9429625562229429
CCCCCCOC(=O)C1C=CC=CC=1C(=O)OCCCCCC,29600.0,84-75-3,334.5,-1.9468955889550967
C1CS1,178.0,420-12-2,60.13,-0.4713287984633948
OC(=O)C=CC(O)=O,10700.0,6915-18-0,116.08,-1.9646263782555302
OC1C=CC2=C(C(=O)C3C(=C(C=CC=3NC3C=CC(O)=CC=3)NC3C=CC(O)=CC=3)C2=O)C=1O,5000.0,7/6/6425,454.46,-1.041474340196637
CCCN(COC(C)=O)N=O,1000.0,66017-91-2,160.2,-0.7953374882517812
C=CCOCC1CO1,1600.0,106-92-3,114.16,-1.1466060225493342
CC(=O)SCC1C=NC(C)=C(O)C=1CN,2000.0,17433-39-5,226.33,-0.9462878722398133
COC1C=CC2=C(OC3=CC=CC=C3C2=O)C=1CN1CCCCC1,183.0,17854-59-0,323.42,0.2473157830479577
CC=C1CC2CC1C1C2C2CC1C=C2,666.0,38233-76-0,186.32,-0.5532147536436768
CCNC1N=C(N=C(Cl)N=1)N(CC)CC,594.0,1912-26-1,229.75,-0.41253092492304466
CC(C)CCN1C(=O)C2=CC=CC=C2C1=O,3500.0,41764-14-1,217.29,-1.2070283044298975
CCCCCCCCCCCCCCCCCCN(C(CC(O)=O)C(O)=O)C(=O)CC(C(O)=O)S(O)(=O)=O,6500.0,38916-42-6,565.81,-1.0602427378300479
CC(C)C(OCCO)C(C)C,1070.0,132299-20-8,160.29,-0.8244773487826412
ClP(Cl)OC1C=CC=CC=1,681.0,3426-89-9,194.98,-0.543157045858466
CC(C)C(C1=CC=C(Cl)C=C1)C(=O)OC(C#N)C1C=C(C=CC=1)OC1C=CC=CC=1,88.0,66230-04-4,419.93,0.6786942298015433
CCN1CC(CC1)=C(C1C=CC=CC=1)C1C=CC=CC=1,166.0,23239-78-3,263.41,0.20052417029406605
CCOP(O)(=O)C(N)=O,10125.0,59682-52-9,153.09,-1.8204482088348122
CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1,3295.0,27138-31-4,342.42,-0.9832962959974269
CS(=O)(=O)C1C=CC(O)=CC=1,3160.0,14763-60-1,172.22,-1.2636034977233574
CC(=NC1C=CC(=CC=1)NC(=O)COC)N(C)C,4693.0,69884-15-7,249.35,-1.274641181658113
CCOC(=S)SSC(=S)OCC,480.0,502-55-6,242.44,-0.29663696203761475
CCCCCCOC(=O)C1C=CC=CC=1,12300.0,6789-88-4,206.31,-1.775384832377713
CC1CCCCN1N=O,600.0,14026-03-0,128.2,-0.670263225200845
NC1=C(Cl)C2N=C(NC=2C(Cl)=C1Cl)C(F)(F)F,23.0,89427-41-8,304.49,1.1218451981725384
CC=C1CC2CC1C=C2,2276.0,16219-75-3,120.21,-1.2772316605706713
CC1(C)COC1=O,1470.0,1955-45-9,100.13,-1.1667531185828006
C1CN(CCN1)C(C1C=CC=CC=1)C1C=CC=CC=1,500.0,841-77-0,252.39,-0.29689786070074575
CN(C)CCOC(C)(C1C=CC=CC=1)C1C=CC(Cl)=CC=1,1000.0,562-09-4,303.86,-0.5173264664966702
ON(N=O)C1C=CC=CC=1,490.0,148-97-0,138.14,-0.5498766283583856
COP(=S)(OC)C(C(O)=O)C1C=CC=CC=1,4500.0,37565-85-8,260.27,-1.2377884016988088
CCCCC(C)C(C)C(C)C(C)=O,8470.0,1331-50-6,184.36,-1.6622167108782242
C[Si](Cl)(Cl)CCC(F)(F)F,1000.0,675-62-7,211.1,-0.6755117666923436
CCN(CCOC(=O)C1C=CC(N)=CC=1O)CC,130.0,551-36-0,252.35,0.28805995676286783
C[N+]12CC(=O)C(CC1)(CC2)C1C=CC=CC=1,1475.0,35425-83-3,216.33,-0.8336752700335953
NC1C=C(C=C2C=C(C(N=NC3C=CC(=CC=3)C3C=CC(=CC=3)N=NC3C(=CC4=CC(=CC(N)=C4C=3O)S(O)(=O)=O)S(O)(=O)=O)=C(O)C=12)S(O)(=O)=O)S(O)(=O)=O,8760.0,2602-46-2,844.9,-1.0156987960564747
ClCCN(CCCl)CCCl,5.0,555-77-1,204.54,1.611808247276516
O=C(CS)OCCOC(=O)CS,330.0,123-81-9,210.3,-0.19567466719156637
CC(CC(O)C=CC1C(CC(=O)CCCCC(=O)OC)C(=O)CC1O)CCCC,44.0,70667-26-4,410.61,0.9699768454892881
CCNC(C)CN1CC2C(=O)OC3=CC=CC=C3C=2CC1,300.0,86371-40-6,286.41,-0.020133077435097093
COC1=CC(C=CC(=O)CC(=O)C=CC2C=C(OC)C(O)=CC=2)=CC=C1O,5000.0,458-37-7,368.41,-1.1326385943044843
CCSC(P(=O)(OCC)OCC)(P(=O)(OCC)OCC)P(=O)(OCC)OCC,7.25,3247-33-4,484.48,1.8249378469129662
CC(C)N=NC(N)=S,48.5,1752-30-3,131.23,0.4322913902263032
COP(=S)(Cl)Cl,215.0,2523-94-6,164.98,-0.11500716064774855
CC1=CC=C(Cl)C=C1,2273.0,106-43-4,126.59,-1.254200035859988
C(SCC1CO1)C1CO1,32.0,14974-71-1,146.23,0.6598865016746595
O=C(OCC1CO1)C1C=C(C=CC=1)C(=O)OCC1CO1,1000.0,7195-43-9,278.28,-0.5555180053143878
CCC#N,39.0,107-12-0,55.09,0.1500081653468222
CC1=NC(C)=C(S1)C(=O)NC1C=CC=CC=1,3929.0,21452-18-6,232.33,-1.2281767363889453
COP(=O)(OC)SCC(Cl)(Cl)Cl,150.0,1886-01-7,273.51,0.2608819504635865
CC1CC2C(CC=1)C2(C)C,4800.0,13466-78-9,136.26,-1.5468728527722084
CC1=CC=C(C=C1N=C=O)N=C=O,5800.0,584-84-9,174.17,-1.5224546417229334
CCCSP(C)(=S)OC1C=CC=CC=1,208.0,3239-63-2,246.36,0.0735068604554552
OC(=O)C1C=C2C=CC=CC2=CC=1,4500.0,93-09-4,172.19,-1.4172045877432227
CCCC1(CN(C)CC1)C1C=CC=C(O)C=1,231.0,2324-94-9,219.36,-0.02245454244670681
C1C(C2NCCN=2)C1(C1C=CC=CC=1)C1C=CC=CC=1,359.0,100678-32-8,262.38,-0.13616372084981854
CC(OC1C=CC(=CC=1)OC1=NC=C(Cl)C=C1F)C(=O)OCC#C,2271.0,105512-06-9,349.76,-0.8124469939501264
CC(C)COC(=O)C1=CC=CC=C1O,1560.0,87-19-4,194.25,-0.9047635708815097
[O-][N+](=O)C1=CC=C(C=NN2CC(=O)N=C2O)O1,1493.0,54-87-5,238.18,-0.7971545168012113
COP(=S)(OC1=CC(=C(Cl)C=C1)[N+]([O-])=O)OC,500.0,5826-76-6,297.67,-0.22523493687429866
CCCCCCOCC(O)COC1C=CC=CC=1C(O)=O,2150.0,3478-44-2,296.4,-0.8605602606083148
O=C1C=CC(=O)N1C1=C(F)C(F)=C(F)C(=C1F)N1C(=O)C=CC1=O,2100.0,56973-16-1,340.2,-0.790484985457369
NC1N=C(N)N=C2N=C(N)C(=NC=12)C1C=CC=CC=1,400.0,396-01-0,253.3,-0.19842480153741437
CC(=O)NC1C=CC(=CC=1)C1C=CC(N)=CC=1,1630.0,3366-61-8,226.3,-0.8575030504492291
CC(C)N1CCC(CC1)N(C(=O)CC1C=CC=CC=1)C1C=CC(Cl)=CC=1,435.0,58934-46-6,370.96,-0.06916217406688935
CSC1=NN=C(C(=O)N1N)C(C)(C)C,322.0,21087-64-9,214.33,-0.17677290773480211
OC1C=CC=CC=1,445.0,108-95-2,94.12,-0.6746780924769479
CSP(=O)(OCC)OCC,47.1,5/9/2404,184.22,0.5923158708390215
OCCS,244.0,60-24-2,78.15,-0.49446084398352363
CC1=CC(=CC=C1SC)OC(=O)NC,50.0,3566-00-5,211.31,0.6259500456838999
O=C1NC(=O)OC2=CC=CC=C12,750.0,2037-95-8,163.14,-0.6625008054205563
NC1=NC=CS1,480.0,96-50-4,100.16,-0.6805469215092328
OCCN1CCN(CC1)C(=O)CN1C2=CC(Cl)=CC=C2SC1=O,3600.0,32527-55-2,355.88,-1.00499891887106
CCC1=CC(=O)C2=CC=CC=C2O1,1400.0,14736-30-2,174.21,-0.9050549549252515
CCOCCCO,7000.0,111-35-3,104.17,-1.8273553758527583
OC(=O)C1CCC2C(=CC=CC=21)C(=O)C1C=CC=CC=1,41.1,56461-33-7,266.31,0.8115456527238887
O=C(NC1=CC(Cl)=CC=C1)OCC#CCOC(=O)NC1=CC(Cl)=CC=C1,2035.0,3159-29-3,393.24,-0.7139067261312382
CC(C)C1C=CN=C2C=CC=CC=12,940.0,1333-53-5,171.26,-0.7394719139139353
CN(C)CC1CCCCC1(O)C1=CC(=CC=C1)OC,228.0,73806-49-2,263.42,0.0627138984161022
CC(CN(C)C)C(C)(O)CC1C=CC(Cl)=CC=1,802.0,1215-83-4,255.82,-0.49623987368453887
C[N+](C)([O-])CCC=C1C2=CC=CC=C2CCC2=CC=CC=C21,1800.0,4317-14-0,293.44,-0.787753191113379
CC12CCC3C(C)CCC4C(C)C(=O)OC(O1)C43OO2,5576.0,63968-64-9,282.37,-1.2955042112602846
C1=CC=CC2OC3=CC=CC=C3OC=21,1220.0,262-12-4,184.2,-0.8210702048139181
CC12CCC3C(CCC4=CC(=CC=C43)OC(=O)N(CCCl)CCCl)C1CCC2OP(O)(O)=O,5400.0,52205-73-9,520.43,-1.0160314364627654
O=C1CCCCC1C1CCCCC1,5000.0,90-42-6,180.32,-1.4429261056339875
COC1C=CC=CC=1[N+]([O-])=O,874.0,91-23-6,153.15,-0.7563944314918115
OCC1COC(O1)C1C=CC=CC=1,3150.0,1708-39-0,180.22,-1.2425075684359022
CC(CC=O)CC=O,780.0,6280-15-5,114.16,-0.8345806425838899
OCCSSC1C(Cl)=C(Cl)C(Cl)=C(Cl)C=1Cl,2861.0,80303-93-1,358.52,-0.9020044700542671
ClC1C=CC=CC=1,1760.0,108-90-7,112.56,-1.1941285833874604
CC1C=C(C=CC=1OP(=S)(OC)OC)SC1=CC(C)=C(C=C1)OP(=S)(OC)OC,250.0,24303-87-5,494.57,0.29628776039002713
CC(C)OCC1CO1,4200.0,4016-14-2,116.18,-1.5581179182576905
CCS(=O)(=O)CC1=CC=CC=C1O/C(/O)=N/C,506.0,53380-23-7,257.34,-0.29364322021708233
CC(C)(C)CC(C)(C)N,218.0,107-45-9,129.28,-0.22692515017409387
OCC1CCC2C=C(C=CC=21)C1CCCCC1,165.0,38032-72-3,230.38,0.14496082972714824
O=C(NN1CCCC1)NS(=O)(=O)C1C=CC(Cl)=CC=1,4100.0,631-27-6,303.8,-1.130196087192968
FC1C=C(Br)C2N=C(NC=2C=1)C(F)(F)F,5.647,89426-98-2,283.03,1.7000146836316923
ClC=CCl,770.0,540-59-0,96.94,-0.8999877097857414
COC1=CC=CC=C1N1CCN(CCCC2=CC3CCC(=O)NC=3C=C2)CC1,500.0,80834-64-6,379.55,-0.1197010085742474
CCCCN(C)N=O,130.0,7068-83-9,116.19,-0.04877460060109155
NC(=O)NO,5760.0,127-07-1,76.07,-1.879209067168193
CCC(C)C=O,6884.0,96-17-3,86.15,-1.9025855798714753
CC1C=CC(=CC=1)C(=O)CC(=O)C(F)(F)F,300.0,720-94-5,230.2,-0.11501593542588948
CCCOC(C)=O,9800.0,109-60-4,102.15,-1.9819877047240284
N#CC1=CC(I)=C(O)C(I)=C1,110.0,1689-83-4,370.91,0.527875857219385
CC1(C)/C(=C/C=C/C2=[N+](C)C3=CC=CC=C3C2(C)C)/N(C)C2=CC=CC=C12,18.0,6320-14-5,357.56,1.2980764235023283
CC1=CC=C(N)N=C1,200.0,1603-41-4,108.16,-0.26696331706642046
CN=C1OC2=CC=CC=C2N1C,1000.0,34544-12-2,162.21,-0.7899223757047129
OC(=O)CSC1C=C(Cl)C=CC=1Cl,1900.0,6274-27-7,237.11,-0.9038037304278801
NC(=S)NC1C=CC=CC=1Cl,4.6,5344-82-1,186.68,1.6083399605315443
C(NC1=NC=NC2NCNC1=2)C1C=CC=CC=1,2100.0,102366-79-0,227.3,-0.9656198590089484
CC(C)C(O)CCC(C)C1CCC2C(CCCC21C)=CC=C1CC(O)CC(O)C1=C,3.279,57333-96-7,416.71,2.104092505896645
CC1C=C(C)C(C)=CC=1CC1C=C(C)C(C)=CC=1C,4500.0,4957-16-8,252.43,-1.251071546482876
COP(=O)(OC(=CCl)C1C=CC(Cl)=CC=1Cl)OC,97.5,2274-67-1,331.52,0.5315051180305833
CC(C)(O)C(C)(O)C1C=CC(Cl)=CC=1,832.0,79-93-6,214.71,-0.5882710543571192
C1=CC=CC=C1P(C1C=CC=CC=1)C1C=CC=CC=1,700.0,603-35-0,262.3,-0.42629974942390325
CC1C=CC(N)=CC=1N,927.0,95-80-7,122.19,-0.8800440693388369
CC(C)(C1C=CC(=CC=1)OC1C=CC(N)=CC=1)C1C=CC(=CC=1)OC1C=CC(N)=CC=1,308.0,13080-86-9,410.55,0.12481533996536061
CN(C)C(=O)C1=CC=CC=C1O,2300.0,1778-08-1,165.21,-1.1436915048166478
CC1C=CC(=CC=1)N1C(=O)C=CC1=O,710.0,1631-28-3,187.21,-0.5789293054450566
CCCCSC(C)C1(CC=C)C(O)=NC(=O)N=C1O,639.0,66941-53-5,284.42,-0.3515407260716934
CC(N)CC1C=CC=CC=1,30.0,300-62-9,135.23,0.6539517933146833
CC(CO[N+]([O-])=O)O[N+]([O-])=O,250.0,6423-43-4,166.11,-0.17754423044044174
OC1(C2=CC=CC=C2C2=NCCN12)C1C=CC(Cl)=CC=1,36.3,22232-71-9,284.76,0.8945723592288514
CC1C(=O)C2=C(C(COC(N)=O)C3(OC)C4NC4CN32)C(=O)C=1N,30.0,50-07-7,334.37,1.0471060504739926
CC1OCC(=NOC(=O)NC)S1,49.0,54266-57-8,190.25,0.5891285854140967
CCCCC1C=CC=CC=1O,634.0,9/4/3180,150.24,-0.625303682959697
NC1C(Cl)=CC(N)=CC=1Cl,700.0,609-20-1,177.04,-0.5970266390950554
CCC(C)N,1770.0,28508-28-3,73.16,-1.3836995695574275
NC(=O)C1=CC2NC(=NC=2C=C1)C(F)(F)F,31.632,89426-89-1,229.18,0.8600500631205823
C=CCN(C1C(Cl)=CC=CC=1Cl)C1NCCN=1,233.0,71306-36-0,270.18,0.06429727632055747
CC1=CC=CC(CC)=C1N(COCC)C(=O)CO,2400.0,60090-47-3,251.36,-0.9799150740157079
CC[N+]1(C)CC(CCC1)OC(=O)C(O)(C1C=CC=CC=1)C1C=CC=CC=1,916.0,125-51-9,354.51,-0.4122669834193837
NC1=CC(=C(O)C=C1)[N+]([O-])=O,3300.0,119-34-6,154.14,-1.3305985852278976
CCC1(CC)C(=O)N(CN2CCNCC2)C=CC1=O,1340.0,80733-97-7,265.4,-0.703203879836391
CC1=C(O)C=C(C=C1[N+]([O-])=O)[N+]([O-])=O,25.0,497-56-3,198.15,0.8990540679981709
COC1=C2C(=O)OC(C3C4C(OC)=C5OCOC5=CC=4CCN3C)C2=CC=C1OC,1520.0,128-62-1,413.46,-0.5654100876464404
C#CCOC(=O)CCCCC(=O)OCC#C,200.0,6/7/6900,222.26,0.04583131434775454
CCCCCCCCCOC(=O)C1C=CC=CC=1C(=O)OCCCCCCCCC,2000.0,84-76-4,418.68,-0.6791477801682455
CC1C=CC=C(N)N=1,100.0,1824-81-3,108.16,0.034066678597560705
CCOC(=O)OC(=O)OCC,850.0,1609-47-8,162.16,-0.7194751900293405
COC1C=CC(=CC=1CNCCO)[N+]([O-])=O,30.0,61361-61-3,226.26,0.8774865280696014
CN(C)CC(C)CN1C2C=CC=CC=2CCC2C=CC=CC1=2,800.0,521-78-8,294.48,-0.43403418255333326
CN1C(=O)N(OC1=O)C1C=C(Cl)C(Cl)=CC=1,777.0,20354-26-1,261.07,-0.4736640496321684
CC1C=C(C=C(C)C=1CC1NCCN=1)C(C)(C)C,230.0,1218-35-5,244.42,0.026408903745480966
CC(=O)OC(C1=CC(Cl)=C(Cl)C=C1)C(Cl)(Cl)Cl,10000.0,21757-82-4,336.42,-1.4731181935178619
CCCCCCCC[N+](CCOC(=O)C(C1CCCC1)C1CCCC1)(CC)CC,1200.0,17088-72-1,408.77,-0.46770223101623365
CC(C)(C)C1C=C(C=C(C)C=1O)SC1C=C(C)C(O)=C(C=1)C(C)(C)C,6340.0,96-66-2,358.59,-1.247491083657728
CC(=O)CCCOC(C)=O,6080.0,5185-97-7,144.19,-1.6249684374428166
CCCCC1(CCC2=CC=CC=N2)C(=O)N(C2C=CC=CC=2)N(C2C=CC=CC=2)C1=O,4500.0,58902-64-0,413.56,-1.036673987121175
CC(C)(O)CC1C=CC=CC=1,1280.0,100-86-7,150.24,-0.9304243947258326
CC(C)N(CCC(C(N)=O)(C1=CC=CC=N1)C1C=CC=CC=1)C(C)C,333.0,9/5/3737,339.53,0.008433919952153295
O=S(=O)(OC1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,2000.0,80-33-1,303.17,-0.819343771919882
CC1=CC=C(C=C1)C(=CCN1CCCC1)C1=CC=CC=N1,840.0,6138-79-0,278.43,-0.47956325867032945
C[N+](CCOC(=O)C1C2=CC=CC=C2OC2C=CC=CC=21)(CC)CC,400.0,53-46-3,340.48,-0.069968385049027
CC1=NC=C(CSSCC2=CN=C(C)C(O)=C2CCl)C(CCl)=C1O,4300.0,73840-49-0,405.4,-1.0255847112225966
O=C1OC2C=C(Cl)C=CC=2N1CCl,2350.0,40507-94-6,218.04,-1.0325316889160772
OCCOCCOC(=O)C1C=CC=CC=1NC1C=C(C=CC=1)C(F)(F)F,292.0,30544-47-9,369.37,0.10207876796241055
O=C1CCC2C=CC=CC=2O1,1460.0,119-84-6,148.17,-0.9935925749032264
OC(=O)C1C2=NC=C(Cl)C=C2C=CC=1Cl,2190.0,84087-01-4,242.06,-0.9565210858879577
C#CCCCC#C,2300.0,2396-63-6,92.15,-1.3972324964625003
O=C(Cl)CCl,208.0,79-04-9,112.94,-0.2652155515619012
N#CC(Cl)CS(=O)(=O)C1C=CC=CC=1,540.0,1424-50-6,229.7,-0.3712327646279424
OC(=O)C(Cl)(Cl)Cl,6900.0,650-51-1,163.38,-1.6256501990136472
COC(=O)C(Cl)CC1=CC=C(Cl)C=C1,1072.0,14437-17-3,233.1,-0.6626525118361745
CC(C)N(N=O)C(C)C,850.0,601-77-4,130.22,-0.8147412347034149
CCCC1=CC=C(C=C1)C=O,1600.0,28785-06-0,148.22,-1.033213173725177
COC1C(=CC(C)=NC=1C)OCC1C=CC(=CC=1)C1=CC=CC=C1C1=NNN=N1,2000.0,139958-16-0,387.48,-0.7127807045991947
COC=O,475.0,107-31-3,60.06,-0.8981082817619043
CC1CC=NN1C(=N)NC(N)=N,4350.0,74277-10-4,168.24,-1.4125599972763727
NC1C=CC(CC2=CC(Cl)=C(N)C=C2)=CC=1Cl,1140.0,101-14-4,267.17,-0.630117160878477
OS(=O)(=O)C1=CC=CC2C(=CC=CC=21)S(O)(=O)=O,30000.0,81-04-9,288.32,-2.0172464854206935
SC(S)=NCCN=C(S)S,395.0,10/7/3566,212.42,-0.2694016911232268
OS(=O)(=O)C(NC1C=CC(=CC=1)S(=O)(=O)C1C=CC(=CC=1)NC(C(O)C(O)C(O)C(O)CO)S(O)(=O)=O)C(O)C(O)C(O)C(O)CO,3000.0,554-18-7,736.83,-0.6097539548907787
C=CCOC(=O)CC1C=CC=CC=1,650.0,1797-74-6,176.23,-0.566833515419089
CC(CC1C=CC=CC=1)NCCC(C1C=CC=CC=1)C1C=CC=CC=1,1000.0,69-43-2,329.52,-0.48211822105163893
[O-][N+](=O)C=C1SCCN1CC1C=CC=CC=1,1000.0,94776-91-7,236.32,-0.6264995220321257
CCOP(=S)(OCC)SCSC1C=C(Cl)C=CC=1Cl,44.0,2275-14-1,377.34,0.9332801686260038
CN1C2CN3C4=C(C(COC(N)=O)C3(OC)C12)C(=O)C(N)=C(C)C4=O,68.0,801-52-5,348.4,0.7095692336293893
NCCCCCCN,792.0,124-09-4,116.24,-0.8333695802995285
ClC1=CC2OC=NC=2C=C1,791.3,227197-72-0,153.57,-0.7120347814576015
CC1=CC=C(C=C1)C(=O)C1=CC=CC2C(CCC=21)C(O)=O,244.0,56461-34-8,280.34,0.06029524266622562
CN(C)CCOC(=O)C=C,455.0,2439-35-2,143.21,-0.5020380519172103
COC1=CC=CC=C1C1CCN(CCCC2=CC3CCC(=O)NC=3C=C2)CC1,500.0,80834-78-2,378.56,-0.12083528138818246
ClCC1CO1,40.0,106-89-8,92.53,0.36422257083950094
ClC1N=C(C(Cl)=C(Cl)C=1Cl)C(Cl)(Cl)Cl,1840.0,1134-04-9,334.22,-0.7407853881351456
